Date,x,y,ut1-utc,ut1-tai,ut1-utc delta t,Delta_T,moon_deldot,sun_deldot,zero
1984-05-20,-61.579,549.343,146.9762,-21853.0238,-1.1307,-1.1307,0.0526608,0.3519705,0
1984-05-21,-58.896,551.392,145.8054,-21854.1946,-1.1708,-1.1708,0.0426052,0.3467861,0
1984-05-22,-55.277,553.07,144.55,-21855.45,-1.2554,-1.2554,0.0298186,0.3410825,0
1984-05-23,-50.313,554.118,143.1882,-21856.8118,-1.3618,-1.3618,0.0154326,0.3348684,0
1984-05-24,-45.167,554.981,141.7195,-21858.2805,-1.4687,-1.4687,0.0006179,0.3281567,0
1984-05-25,-41.072,556.2,140.1626,-21859.8374,-1.5569,-1.5569,-0.0135022,0.3209624,0
1984-05-26,-37.86,557.616,138.5529,-21861.4471,-1.6097,-1.6097,-0.0259268,0.3133036,0
1984-05-27,-34.442,558.602,136.9368,-21863.0632,-1.6161,-1.6161,-0.0358448,0.3052037,0
1984-05-28,-29.947,558.724,135.3675,-21864.6325,-1.5693,-1.5693,-0.0427003,0.2966959,0
1984-05-29,-24.8,558.628,133.8988,-21866.1012,-1.4687,-1.4687,-0.0462461,0.2878281,0
1984-05-30,-20.46,559.764,132.5745,-21867.4255,-1.3243,-1.3243,-0.0465744,0.2786672,0
1984-05-31,-16.445,561.614,131.4102,-21868.5898,-1.1643,-1.1643,-0.0441046,0.2693018,0
1984-06-01,-12.015,562.904,130.3875,-21869.6125,-1.0227,-1.0227,-0.0395133,0.2598413,0
1984-06-02,-7.228,562.932,129.4488,-21870.5512,-0.9387,-0.9387,-0.033607,0.2504109,0
1984-06-03,-2.402,561.547,128.5061,-21871.4939,-0.9427,-0.9427,-0.0271578,0.2411426,0
1984-06-04,2.008,560.911,127.4628,-21872.5372,-1.0433,-1.0433,-0.0207439,0.2321637,0
1984-06-05,6.172,561.625,126.2465,-21873.7535,-1.2163,-1.2163,-0.0146414,0.2235857,0
1984-06-06,10.627,562.229,124.8245,-21875.1755,-1.422,-1.422,-0.008803,0.215494,0
1984-06-07,15.566,561.953,123.217,-21876.783,-1.6075,-1.6075,-0.0029309,0.2079407,0
1984-06-08,20.67,561.253,121.4956,-21878.5044,-1.7214,-1.7214,0.0033731,0.2009401,0
1984-06-09,25.468,560.882,119.7719,-21880.2281,-1.7237,-1.7237,0.0104242,0.1944667,0
1984-06-10,29.757,560.768,118.1579,-21881.8421,-1.614,-1.614,0.0182867,0.1884562,0
1984-06-11,33.629,560.343,116.7467,-21883.2533,-1.4112,-1.4112,0.0266738,0.1828103,0
1984-06-12,37.317,559.238,115.5858,-21884.4142,-1.1609,-1.1609,0.0349465,0.1774057,0
1984-06-13,41.049,558.063,114.6655,-21885.3345,-0.9203,-0.9203,0.0422149,0.1721066,0
1984-06-14,44.977,558.11,113.9231,-21886.0769,-0.7424,-0.7424,0.0475109,0.1667785,0
1984-06-15,48.98,558.635,113.276,-21886.724,-0.6471,-0.6471,0.0499793,0.1613009,0
1984-06-16,52.938,558.527,112.6416,-21887.3584,-0.6344,-0.6344,0.0490334,0.1555751,0
1984-06-17,56.886,557.581,111.944,-21888.056,-0.6976,-0.6976,0.0444447,0.1495278,0
1984-06-18,60.867,556.004,111.1405,-21888.8595,-0.8035,-0.8035,0.0363606,0.1431089,0
1984-06-19,65.131,555.323,110.2086,-21889.7914,-0.9319,-0.9319,0.0252706,0.1362874,0
1984-06-20,69.454,555.695,109.1452,-21890.8548,-1.0634,-1.0634,0.0119409,0.1290454,0
1984-06-21,73.321,555.836,107.9654,-21892.0346,-1.1798,-1.1798,-0.0026607,0.1213725,0
1984-06-22,76.69,555.158,106.7019,-21893.2981,-1.2635,-1.2635,-0.0174398,0.1132629,0
1984-06-23,80.035,554.083,105.4008,-21894.5992,-1.3011,-1.3011,-0.0312505,0.1047131,0
1984-06-24,83.856,553.241,104.1123,-21895.8877,-1.2885,-1.2885,-0.0429745,0.0957228,0
1984-06-25,88.054,552.658,102.8923,-21897.1077,-1.22,-1.22,-0.0516118,0.0862983,0
1984-06-26,92.22,551.913,101.7941,-21898.2059,-1.0982,-1.0982,-0.0563858,0.0764579,0
1984-06-27,96.107,550.633,100.8576,-21899.1424,-0.9365,-0.9365,-0.0568577,0.0662395,0
1984-06-28,100.174,549.005,100.0886,-21899.9114,-0.769,-0.769,-0.0530295,0.0557079,0
1984-06-29,105.367,547.687,99.4604,-21900.5396,-0.6282,-0.6282,-0.0453982,0.0449598,0
1984-06-30,110.853,546.527,98.8999,-21901.1001,-0.5605,-0.5605,-0.0349224,0.0341232,0
1984-07-01,115.779,545.17,98.3038,-21901.6962,-0.5961,-0.5961,-0.0228763,0.0233496,0
1984-07-02,120.201,543.542,97.5779,-21902.4221,-0.7259,-0.7259,-0.0106115,0.0127988,0
1984-07-03,124.5,541.686,96.6753,-21903.3247,-0.9026,-0.9026,0.000711,0.0026194,0
1984-07-04,128.933,540.032,95.603,-21904.397,-1.0723,-1.0723,0.0103287,-0.0070678,0
1984-07-05,133.442,538.582,94.4267,-21905.5733,-1.1763,-1.1763,0.0179625,-0.0161816,0
1984-07-06,137.832,536.922,93.2507,-21906.7493,-1.176,-1.176,0.023764,-0.0246851,0
1984-07-07,141.94,534.957,92.1847,-21907.8153,-1.066,-1.066,0.0281593,-0.0325831,0
1984-07-08,145.757,532.973,91.3135,-21908.6865,-0.8712,-0.8712,0.0316501,-0.0399171,0
1984-07-09,149.387,531.227,90.6917,-21909.3083,-0.6218,-0.6218,0.0346317,-0.0467575,0
1984-07-10,152.958,529.411,90.3132,-21909.6868,-0.3785,-0.3785,0.0372676,-0.0531964,0
1984-07-11,156.588,527.038,90.1208,-21909.8792,-0.1924,-0.1924,0.0394441,-0.059339,0
1984-07-12,160.382,523.979,90.0257,-21909.9743,-0.0951,-0.0951,0.0408022,-0.0652963,0
1984-07-13,164.422,521.043,89.9279,-21910.0721,-0.0978,-0.0978,0.0408309,-0.0711767,0
1984-07-14,168.667,519.61,89.7392,-21910.2608,-0.1887,-0.1887,0.0389906,-0.0770797,0
1984-07-15,173.169,518.326,89.3954,-21910.6046,-0.3438,-0.3438,0.0348376,-0.0830916,0
1984-07-16,177.555,515.916,88.8646,-21911.1354,-0.5308,-0.5308,0.0281223,-0.0892829,0
1984-07-17,181.256,512.874,88.1503,-21911.8497,-0.7143,-0.7143,0.0188506,-0.0957089,0
1984-07-18,183.909,510.21,87.2919,-21912.7081,-0.8584,-0.8584,0.0073074,-0.1024123,0
1984-07-19,187.325,507.521,86.3122,-21913.6878,-0.9797,-0.9797,-0.005951,-0.1094263,0
1984-07-20,191.653,504.906,85.3203,-21914.6797,-0.9919,-0.9919,-0.0201242,-0.1167781,0
1984-07-21,195.254,503.139,84.4025,-21915.5975,-0.9178,-0.9178,-0.0342115,-0.1244917,0
1984-07-22,198.46,501.011,83.6152,-21916.3848,-0.7873,-0.7873,-0.047069,-0.1325895,0
1984-07-23,202.715,496.993,82.9824,-21917.0176,-0.6328,-0.6328,-0.0574876,-0.141091,0
1984-07-24,205.416,493.377,82.4397,-21917.5603,-0.5427,-0.5427,-0.0643003,-0.1500088,0
1984-07-25,210.111,490.843,81.973,-21918.027,-0.4667,-0.4667,-0.0665286,-0.1593418,0
1984-07-26,215.391,488.738,81.5395,-21918.4605,-0.4335,-0.4335,-0.063562,-0.169065,0
1984-07-27,221.336,486.399,81.0665,-21918.9335,-0.473,-0.473,-0.055345,-0.179118,0
1984-07-28,226.829,483.649,80.4585,-21919.5415,-0.608,-0.608,-0.0425114,-0.1893978,0
1984-07-29,224.784,478.476,79.6232,-21920.3768,-0.8353,-0.8353,-0.0263858,-0.1997581,0
1984-07-30,229.356,477.496,78.508,-21921.492,-1.1152,-1.1152,-0.0087971,-0.2100217,0
1984-07-31,231.912,474.49,77.1497,-21922.8503,-1.3583,-1.3583,0.0082781,-0.2200032,0
1984-08-01,235.708,471.693,75.5933,-21924.4067,-1.5564,-1.5564,0.0231298,-0.2295366,0
1984-08-02,240.123,469.007,73.9697,-21926.0303,-1.6236,-1.6236,0.0346358,-0.2384969,0
1984-08-03,243.365,465.795,72.4123,-21927.5877,-1.5574,-1.5574,0.0423859,-0.2468114,0
1984-08-04,245.755,462.196,71.0457,-21928.9543,-1.3666,-1.3666,0.0466013,-0.2544582,0
1984-08-05,248.868,458.906,69.9455,-21930.0545,-1.1002,-1.1002,0.0479248,-0.2614573,0
1984-08-06,253.16,456.098,69.1345,-21930.8655,-0.811,-0.811,0.0471704,-0.2678589,0
1984-08-07,255.524,452.791,68.5466,-21931.4534,-0.5879,-0.5879,0.0451063,-0.273733,0
1984-08-08,257.291,449.04,68.0855,-21931.9145,-0.4611,-0.4611,0.0423051,-0.2791612,0
1984-08-09,259.17,445.024,67.6566,-21932.3434,-0.4289,-0.4289,0.0390706,-0.284231,0
1984-08-10,261.525,440.987,67.1662,-21932.8338,-0.4904,-0.4904,0.035434,-0.2890316,0
1984-08-11,264.496,437.194,66.5359,-21933.4641,-0.6303,-0.6303,0.0312054,-0.2936503,0
1984-08-12,267.981,433.91,65.7247,-21934.2753,-0.8112,-0.8112,0.0260614,-0.2981702,0
1984-08-13,271.817,431.322,64.7076,-21935.2924,-1.0171,-1.0171,0.0196499,-0.3026672,0
1984-08-14,275.158,429.01,63.4862,-21936.5138,-1.2214,-1.2214,0.0116919,-0.3072093,0
1984-08-15,277.766,426.37,62.0987,-21937.9013,-1.3875,-1.3875,0.002068,-0.3118559,0
1984-08-16,280.295,423.149,60.6037,-21939.3963,-1.495,-1.495,-0.0091191,-0.3166593,0
1984-08-17,283.394,419.376,59.0707,-21940.9293,-1.533,-1.533,-0.0215086,-0.3216654,0
1984-08-18,286.094,416.031,57.5711,-21942.4289,-1.4996,-1.4996,-0.0344702,-0.326917,0
1984-08-19,287.937,413.192,56.17,-21943.83,-1.4011,-1.4011,-0.0471166,-0.332455,0
1984-08-20,289.405,409.951,54.9158,-21945.0842,-1.2542,-1.2542,-0.0583417,-0.3383192,0
1984-08-21,290.793,405.816,53.8329,-21946.1671,-1.0829,-1.0829,-0.0668936,-0.3445478,0
1984-08-22,292.051,401.141,52.9154,-21947.0846,-0.9175,-0.9175,-0.0714953,-0.351172,0
1984-08-23,293.021,396.649,52.1085,-21947.8915,-0.8069,-0.8069,-0.0710271,-0.3582081,0
1984-08-24,293.596,392.679,51.3054,-21948.6946,-0.8031,-0.8031,-0.0647681,-0.3656443,0
1984-08-25,293.829,389.063,50.3707,-21949.6293,-0.9347,-0.9347,-0.0526631,-0.3734269,0
1984-08-26,293.942,385.392,49.176,-21950.824,-1.1947,-1.1947,-0.0355248,-0.3814489,0
1984-08-27,294.311,381.414,47.6449,-21952.3551,-1.5311,-1.5311,-0.0150533,-0.3895504,0
1984-08-28,295.41,377.504,45.7897,-21954.2103,-1.8552,-1.8552,0.0064168,-0.3975343,0
1984-08-29,296.536,372.756,43.7237,-21956.2763,-2.066,-2.066,0.0264068,-0.405197,0
1984-08-30,297.52,368.55,41.596,-21958.404,-2.1277,-2.1277,0.0428449,-0.4123618,0
1984-08-31,298.42,365.876,39.5641,-21960.4359,-2.0319,-2.0319,0.0544604,-0.4189038,0
1984-09-01,298.951,362.894,37.7498,-21962.2502,-1.8143,-1.8143,0.060896,-0.4247573,0
1984-09-02,299.269,359.5,36.1925,-21963.8075,-1.5573,-1.5573,0.0625658,-0.4299099,0
1984-09-03,299.475,355.77,34.8747,-21965.1253,-1.3178,-1.3178,0.0603785,-0.434388,0
1984-09-04,299.876,351.637,33.7412,-21966.2588,-1.1335,-1.1335,0.0554439,-0.4382421,0
1984-09-05,300.765,347.659,32.719,-21967.281,-1.0222,-1.0222,0.0488368,-0.4415356,0
1984-09-06,301.957,343.724,31.7339,-21968.2661,-0.9851,-0.9851,0.0414395,-0.4443378,0
1984-09-07,303.182,339.731,30.7285,-21969.2715,-1.0054,-1.0054,0.0338602,-0.4467196,0
1984-09-08,304.34,335.727,29.6486,-21970.3514,-1.0799,-1.0799,0.0264118,-0.4487526,0
1984-09-09,305.44,331.841,28.457,-21971.543,-1.1916,-1.1916,0.0191391,-0.4505081,0
1984-09-10,306.444,328.12,27.138,-21972.862,-1.319,-1.319,0.0118804,-0.4520563,0
1984-09-11,307.117,324.393,25.6988,-21974.3012,-1.4392,-1.4392,0.0043533,-0.4534662,0
1984-09-12,307.202,320.404,24.1622,-21975.8378,-1.5366,-1.5366,-0.0037473,-0.4548043,0
1984-09-13,306.828,316.021,22.5726,-21977.4274,-1.5896,-1.5896,-0.0126512,-0.4561347,0
1984-09-14,306.703,311.609,20.9835,-21979.0165,-1.5891,-1.5891,-0.0224255,-0.4575184,0
1984-09-15,307.555,307.732,19.4466,-21980.5534,-1.5369,-1.5369,-0.032905,-0.4590142,0
1984-09-16,309.661,304.671,18.0036,-21981.9964,-1.443,-1.443,-0.0436484,-0.4606794,0
1984-09-17,310.885,301.026,16.6815,-21983.3185,-1.3221,-1.3221,-0.0539222,-0.4625706,0
1984-09-18,310.709,296.356,15.4791,-21984.5209,-1.2024,-1.2024,-0.0627218,-0.4647442,0
1984-09-19,310.569,291.628,14.3647,-21985.6353,-1.1144,-1.1144,-0.0688381,-0.4672545,0
1984-09-20,311.256,287.497,13.2705,-21986.7295,-1.0942,-1.0942,-0.070989,-0.4701483,0
1984-09-21,312.332,283.874,12.0926,-21987.9074,-1.1779,-1.1779,-0.0680275,-0.4734559,0
1984-09-22,312.979,280.361,10.712,-21989.288,-1.3806,-1.3806,-0.059226,-0.4771764,0
1984-09-23,312.951,276.772,9.0319,-21990.9681,-1.6801,-1.6801,-0.0445875,-0.4812618,0
1984-09-24,312.654,273.2,7.0202,-21992.9798,-2.0117,-2.0117,-0.0250781,-0.4856049,0
1984-09-25,312.628,269.761,4.7342,-21995.2658,-2.286,-2.286,-0.0026321,-0.4900403,0
1984-09-26,312.969,266.312,2.3116,-21997.6884,-2.4226,-2.4226,0.0201604,-0.4943637,0
1984-09-27,313.24,262.487,-0.0826,-22000.0826,-2.3942,-2.3942,0.0406239,-0.4983656,0
1984-09-28,313.36,258.386,-2.2998,-22002.2998,-2.2172,-2.2172,0.0566043,-0.5018676,0
1984-09-29,313.283,254.243,-4.2564,-22004.2564,-1.9566,-1.9566,0.0668648,-0.504746,0
1984-09-30,312.872,250.21,-5.9491,-22005.9491,-1.6927,-1.6927,0.0711625,-0.5069377,0
1984-10-01,312.064,246.385,-7.4372,-22007.4372,-1.4881,-1.4881,0.0700643,-0.5084305,0
1984-10-02,310.893,242.77,-8.8089,-22008.8089,-1.3717,-1.3717,0.0646446,-0.5092476,0
1984-10-03,309.586,239.263,-10.1524,-22010.1524,-1.3435,-1.3435,0.0561874,-0.5094321,0
1984-10-04,308.398,235.728,-11.54,-22011.54,-1.3876,-1.3876,0.045956,-0.5090365,0
1984-10-05,307.342,232.127,-13.0209,-22013.0209,-1.4809,-1.4809,0.0350406,-0.5081165,0
1984-10-06,306.191,228.524,-14.6199,-22014.6199,-1.599,-1.599,0.0242736,-0.5067283,0
1984-10-07,304.699,224.953,-16.3425,-22016.3425,-1.7226,-1.7226,0.0141947,-0.5049286,0
1984-10-08,302.936,221.259,-18.1794,-22018.1794,-1.8369,-1.8369,0.005054,-0.5027757,0
1984-10-09,301.161,217.29,-20.101,-22020.101,-1.9216,-1.9216,-0.003154,-0.5003303,0
1984-10-10,299.6,213.088,-22.0608,-22022.0608,-1.9598,-1.9598,-0.0106296,-0.4976562,0
1984-10-11,298.054,209.088,-24.0032,-22024.0032,-1.9424,-1.9424,-0.0176855,-0.4948205,0
1984-10-12,295.896,205.926,-25.8733,-22025.8733,-1.8701,-1.8701,-0.0246482,-0.491893,0
1984-10-13,293.653,202.667,-27.6199,-22027.6199,-1.7466,-1.7466,-0.031756,-0.4889452,0
1984-10-14,291.707,198.614,-29.2121,-22029.2121,-1.5922,-1.5922,-0.0390637,-0.48605,0
1984-10-15,289.836,194.279,-30.6469,-22030.6469,-1.4348,-1.4348,-0.0463674,-0.4832807,0
1984-10-16,287.799,190.447,-31.9528,-22031.9528,-1.3059,-1.3059,-0.0531626,-0.4807101,0
